contrast_type,evaluation_mode,candidate_pool,system,baseline,metric,n_queries,delta,ci_low,ci_high,p_value,p_value_corrected,significant,first_stage,reranker,depth
cascade_vs_first_stage,talent_to_job,full,qwen4->sheared_llama,qwen4,ndcg@10,230,-0.07667569081164585,-0.12044801194774765,-0.03343021182946463,0.0004,0.21960000000000002,False,qwen4,sheared_llama,50
cascade_vs_first_stage,talent_to_job,full,qwen4->sheared_llama,qwen4,ndcg@10,230,-0.10009974796943862,-0.1445478364555353,-0.056022068546329046,0.0,0.0,True,qwen4,sheared_llama,100
cascade_vs_first_stage,talent_to_job,full,qwen4->snowflake,qwen4,ndcg@10,230,-0.03060766192593894,-0.05382981317306125,-0.007376426784438789,0.0073,1.0,False,qwen4,snowflake,10
cascade_vs_first_stage,talent_to_job,full,qwen4->snowflake,qwen4,ndcg@10,230,-0.034924955792295,-0.06824328389087522,-0.0012596861566654203,0.0433,1.0,False,qwen4,snowflake,20
cascade_vs_first_stage,talent_to_job,full,qwen4->snowflake,qwen4,ndcg@10,230,-0.06285200974568246,-0.10083184957387373,-0.02479621941935457,0.0014,0.6748,False,qwen4,snowflake,50
cascade_vs_first_stage,talent_to_job,full,qwen4->snowflake,qwen4,ndcg@10,230,-0.07959586460968922,-0.118958775057139,-0.04067475364371279,0.0,0.0,True,qwen4,snowflake,100
cascade_vs_first_stage,talent_to_job,full,qwen8->bge,qwen8,ndcg@10,230,-0.07182106571158721,-0.096479709461475,-0.04744617642735989,0.0,0.0,True,qwen8,bge,10
cascade_vs_first_stage,talent_to_job,full,qwen8->bge,qwen8,ndcg@10,230,-0.12977564206875597,-0.1690085951651527,-0.09115104670077567,0.0,0.0,True,qwen8,bge,20
cascade_vs_first_stage,talent_to_job,full,qwen8->bge,qwen8,ndcg@10,230,-0.17688597959585814,-0.22036719168130542,-0.1320918249269458,0.0,0.0,True,qwen8,bge,50
cascade_vs_first_stage,talent_to_job,full,qwen8->bge,qwen8,ndcg@10,230,-0.19254929742202,-0.23610136222627628,-0.1479849153697412,0.0,0.0,True,qwen8,bge,100
cascade_vs_first_stage,talent_to_job,full,qwen8->bge-base,qwen8,ndcg@10,230,-0.06661988306297474,-0.09333523271660008,-0.041280477638189615,0.0,0.0,True,qwen8,bge-base,10
cascade_vs_first_stage,talent_to_job,full,qwen8->bge-base,qwen8,ndcg@10,230,-0.1373898574737673,-0.17785894934973107,-0.09747277009780217,0.0,0.0,True,qwen8,bge-base,20
cascade_vs_first_stage,talent_to_job,full,qwen8->bge-base,qwen8,ndcg@10,230,-0.1855212113230497,-0.229546028147468,-0.14156091668292756,0.0,0.0,True,qwen8,bge-base,50
cascade_vs_first_stage,talent_to_job,full,qwen8->bge-base,qwen8,ndcg@10,230,-0.20523552665225414,-0.25037856585971685,-0.15888064767839993,0.0,0.0,True,qwen8,bge-base,100
cascade_vs_first_stage,talent_to_job,full,qwen8->bge-large,qwen8,ndcg@10,230,-0.060213706598083686,-0.08604579899668413,-0.03503105710875067,0.0,0.0,True,qwen8,bge-large,10
cascade_vs_first_stage,talent_to_job,full,qwen8->bge-large,qwen8,ndcg@10,230,-0.12481137701654353,-0.16508148803394823,-0.08512516608525465,0.0,0.0,True,qwen8,bge-large,20
cascade_vs_first_stage,talent_to_job,full,qwen8->bge-large,qwen8,ndcg@10,230,-0.16393270963180698,-0.2067287024725579,-0.12086491396139235,0.0,0.0,True,qwen8,bge-large,50
cascade_vs_first_stage,talent_to_job,full,qwen8->bge-large,qwen8,ndcg@10,230,-0.19181146102633478,-0.23632531936931628,-0.14674192208201772,0.0,0.0,True,qwen8,bge-large,100
cascade_vs_first_stage,talent_to_job,full,qwen8->bm25,qwen8,ndcg@10,230,-0.023203618817644985,-0.04923429839866649,0.0022863885035197336,0.0783,1.0,False,qwen8,bm25,10
cascade_vs_first_stage,talent_to_job,full,qwen8->bm25,qwen8,ndcg@10,230,-0.03498021008301956,-0.07187678807885552,0.0015613288934375016,0.0616,1.0,False,qwen8,bm25,20
cascade_vs_first_stage,talent_to_job,full,qwen8->bm25,qwen8,ndcg@10,230,-0.07729622530813872,-0.12200900905882593,-0.033238938336164495,0.001,0.498,False,qwen8,bm25,50
cascade_vs_first_stage,talent_to_job,full,qwen8->bm25,qwen8,ndcg@10,230,-0.08992039958673645,-0.13571696109396625,-0.04277659588029941,0.0,0.0,True,qwen8,bm25,100
cascade_vs_first_stage,talent_to_job,full,qwen8->jina,qwen8,ndcg@10,230,-0.041966510573164265,-0.06541499380176215,-0.018805592978776587,0.0002,0.1174,False,qwen8,jina,10
cascade_vs_first_stage,talent_to_job,full,qwen8->jina,qwen8,ndcg@10,230,-0.09320377998317533,-0.12869400942876943,-0.05836223767581349,0.0,0.0,True,qwen8,jina,20
cascade_vs_first_stage,talent_to_job,full,qwen8->jina,qwen8,ndcg@10,230,-0.12000616351488708,-0.15767034702823848,-0.08281644097653117,0.0,0.0,True,qwen8,jina,50
cascade_vs_first_stage,talent_to_job,full,qwen8->jina,qwen8,ndcg@10,230,-0.14069926703768953,-0.1805632758122808,-0.1013965554252317,0.0,0.0,True,qwen8,jina,100
cascade_vs_first_stage,talent_to_job,full,qwen8->minilm,qwen8,ndcg@10,230,-0.03187975992780317,-0.05474754420155732,-0.00919716113953201,0.006,1.0,False,qwen8,minilm,10
cascade_vs_first_stage,talent_to_job,full,qwen8->minilm,qwen8,ndcg@10,230,-0.06583851787342603,-0.10101918248243684,-0.03150814300796911,0.0004,0.21960000000000002,False,qwen8,minilm,20
cascade_vs_first_stage,talent_to_job,full,qwen8->minilm,qwen8,ndcg@10,230,-0.09755291253985018,-0.13657047317967413,-0.058773722060835226,0.0,0.0,True,qwen8,minilm,50
cascade_vs_first_stage,talent_to_job,full,qwen8->minilm,qwen8,ndcg@10,230,-0.10712641257833472,-0.14749714034958697,-0.06686910856115588,0.0,0.0,True,qwen8,minilm,100
cascade_vs_first_stage,talent_to_job,full,qwen8->mpnet,qwen8,ndcg@10,230,-0.03900491199346647,-0.06251911623512017,-0.016611899312477175,0.0009,0.4527,False,qwen8,mpnet,10
cascade_vs_first_stage,talent_to_job,full,qwen8->mpnet,qwen8,ndcg@10,230,-0.070941219776495,-0.10385341287471743,-0.039145921715880924,0.0,0.0,True,qwen8,mpnet,20
cascade_vs_first_stage,talent_to_job,full,qwen8->mpnet,qwen8,ndcg@10,230,-0.10180776446936632,-0.14003889539605868,-0.06428299545234571,0.0,0.0,True,qwen8,mpnet,50
cascade_vs_first_stage,talent_to_job,full,qwen8->mpnet,qwen8,ndcg@10,230,-0.10915936790787975,-0.14820583873930113,-0.07026984805827355,0.0,0.0,True,qwen8,mpnet,100
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen,qwen8,ndcg@10,230,-0.0069635446815239956,-0.024218607261361994,0.010739704547362524,0.4274,1.0,False,qwen8,qwen,10
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen,qwen8,ndcg@10,230,-0.022555542952468467,-0.04687986095165067,0.0023701925048170655,0.0733,1.0,False,qwen8,qwen,20
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen,qwen8,ndcg@10,230,-0.02705142757206579,-0.05561213397574147,0.00133052010596793,0.0636,1.0,False,qwen8,qwen,50
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen,qwen8,ndcg@10,230,-0.01972449461114493,-0.05084903263721243,0.011468468583175346,0.2152,1.0,False,qwen8,qwen,100
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding,qwen8,ndcg@10,230,-0.013098382507753716,-0.033862048873979485,0.007642374999142513,0.2108,1.0,False,qwen8,qwen3_embedding,10
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding,qwen8,ndcg@10,230,-0.04137009430233519,-0.07062660327502894,-0.012576497104671803,0.0046,1.0,False,qwen8,qwen3_embedding,20
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding,qwen8,ndcg@10,230,-0.05211303317205908,-0.0841237592719306,-0.02094027929026792,0.0008,0.4088,False,qwen8,qwen3_embedding,50
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding,qwen8,ndcg@10,230,-0.04755258329343913,-0.08324777455738468,-0.012539479359277452,0.0074,1.0,False,qwen8,qwen3_embedding,100
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding4,qwen8,ndcg@10,230,-0.020904992319827544,-0.04143691680039302,-0.0002848769317304634,0.0453,1.0,False,qwen8,qwen3_embedding4,10
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding4,qwen8,ndcg@10,230,-0.03988238538204052,-0.06951434628474566,-0.010032730233181146,0.0083,1.0,False,qwen8,qwen3_embedding4,20
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding4,qwen8,ndcg@10,230,-0.04028779698260446,-0.07470527724878316,-0.005061404616814371,0.0236,1.0,False,qwen8,qwen3_embedding4,50
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding4,qwen8,ndcg@10,230,-0.04329559121130969,-0.08000512581387785,-0.0064390171844996465,0.022,1.0,False,qwen8,qwen3_embedding4,100
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding8,qwen8,ndcg@10,230,-0.02089029621749594,-0.04168064205027922,-0.00020323613660479885,0.0476,1.0,False,qwen8,qwen3_embedding8,10
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding8,qwen8,ndcg@10,230,-0.03664206974199092,-0.06462928615975669,-0.008732016890389533,0.0103,1.0,False,qwen8,qwen3_embedding8,20
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding8,qwen8,ndcg@10,230,-0.03944109184129442,-0.0705828658346277,-0.00740484812416141,0.0118,1.0,False,qwen8,qwen3_embedding8,50
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen3_embedding8,qwen8,ndcg@10,230,-0.03916372519232983,-0.0710883289697338,-0.006170054720480644,0.0178,1.0,False,qwen8,qwen3_embedding8,100
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen4,qwen8,ndcg@10,230,-0.002825412800619293,-0.023078259028751213,0.017780562303525083,0.7792,1.0,False,qwen8,qwen4,10
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen4,qwen8,ndcg@10,230,-0.01242657560857892,-0.03694675326122741,0.012495125399566268,0.3227,1.0,False,qwen8,qwen4,20
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen4,qwen8,ndcg@10,230,-0.018396990931779173,-0.045615392028847804,0.008903775461480313,0.1892,1.0,False,qwen8,qwen4,50
cascade_vs_first_stage,talent_to_job,full,qwen8->qwen4,qwen8,ndcg@10,230,-0.020427721442151103,-0.048838363600613104,0.008039577840752437,0.1563,1.0,False,qwen8,qwen4,100
cascade_vs_first_stage,talent_to_job,full,qwen8->sheared_llama,qwen8,ndcg@10,230,-0.04131394151013884,-0.06701368354278249,-0.01562510678625646,0.0019,0.8816,False,qwen8,sheared_llama,10
cascade_vs_first_stage,talent_to_job,full,qwen8->sheared_llama,qwen8,ndcg@10,230,-0.06325225074080981,-0.10000430971099225,-0.02656441128648447,0.0007,0.3626,False,qwen8,sheared_llama,20
cascade_vs_first_stage,talent_to_job,full,qwen8->sheared_llama,qwen8,ndcg@10,230,-0.10877739439220112,-0.1509026331407202,-0.06704798090035483,0.0,0.0,True,qwen8,sheared_llama,50
cascade_vs_first_stage,talent_to_job,full,qwen8->sheared_llama,qwen8,ndcg@10,230,-0.11492214814775167,-0.15827350803900025,-0.0724111763788206,0.0,0.0,True,qwen8,sheared_llama,100
cascade_vs_first_stage,talent_to_job,full,qwen8->snowflake,qwen8,ndcg@10,230,-0.023375876653860494,-0.04556382772574472,-0.0018730052655494768,0.0358,1.0,False,qwen8,snowflake,10
cascade_vs_first_stage,talent_to_job,full,qwen8->snowflake,qwen8,ndcg@10,230,-0.049545038188238924,-0.07964696921881098,-0.020325695671024685,0.0015,0.7155,False,qwen8,snowflake,20
cascade_vs_first_stage,talent_to_job,full,qwen8->snowflake,qwen8,ndcg@10,230,-0.09176743405988837,-0.12693137435965124,-0.05757955072830911,0.0,0.0,True,qwen8,snowflake,50
cascade_vs_first_stage,talent_to_job,full,qwen8->snowflake,qwen8,ndcg@10,230,-0.09581329278311024,-0.13163660787685402,-0.06064409972812497,0.0,0.0,True,qwen8,snowflake,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge,sheared_llama,ndcg@10,230,-0.01915581742557042,-0.03831506583762031,-0.0001120526495986714,0.0492,1.0,False,sheared_llama,bge,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge,sheared_llama,ndcg@10,230,-0.03860140334367686,-0.06925662481949763,-0.008263619062946231,0.0123,1.0,False,sheared_llama,bge,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge,sheared_llama,ndcg@10,230,-0.05785345380991168,-0.09276746074461797,-0.023828615916973554,0.0012,0.5892,False,sheared_llama,bge,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge,sheared_llama,ndcg@10,230,-0.07564855738480976,-0.10839013815690138,-0.043008421145966265,0.0,0.0,True,sheared_llama,bge,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge-base,sheared_llama,ndcg@10,230,-0.010557407527684136,-0.031179991919934955,0.01041620087671521,0.3195,1.0,False,sheared_llama,bge-base,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge-base,sheared_llama,ndcg@10,230,-0.041739105611466105,-0.07409048370704568,-0.009568045537065742,0.0097,1.0,False,sheared_llama,bge-base,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge-base,sheared_llama,ndcg@10,230,-0.06209833868367651,-0.09619398095136,-0.029023334919741146,0.0001,0.061900000000000004,False,sheared_llama,bge-base,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge-base,sheared_llama,ndcg@10,230,-0.08865952872720655,-0.12165736547590608,-0.056625288803863805,0.0,0.0,True,sheared_llama,bge-base,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge-large,sheared_llama,ndcg@10,230,-0.007513871308834089,-0.02738366842163801,0.01279207006030757,0.4681,1.0,False,sheared_llama,bge-large,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge-large,sheared_llama,ndcg@10,230,-0.03305260124215024,-0.06401224272039845,-0.0013580712804499907,0.0377,1.0,False,sheared_llama,bge-large,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge-large,sheared_llama,ndcg@10,230,-0.05524048878520701,-0.08906710723961464,-0.021023840039430114,0.0013,0.6331,False,sheared_llama,bge-large,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bge-large,sheared_llama,ndcg@10,230,-0.07413460355321391,-0.107361547156773,-0.04131215729739148,0.0,0.0,True,sheared_llama,bge-large,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bm25,sheared_llama,ndcg@10,230,0.01623711272143357,-0.005247336170061803,0.03952427737895892,0.1568,1.0,False,sheared_llama,bm25,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bm25,sheared_llama,ndcg@10,230,0.03397282190415507,0.0016754686507214605,0.06740452356124212,0.0441,1.0,False,sheared_llama,bm25,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bm25,sheared_llama,ndcg@10,230,0.0190414143824338,-0.01928780786047016,0.057259959423036855,0.3207,1.0,False,sheared_llama,bm25,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->bm25,sheared_llama,ndcg@10,230,0.022656184027854177,-0.018168372561481204,0.06257959731393277,0.2692,1.0,False,sheared_llama,bm25,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->jina,sheared_llama,ndcg@10,230,0.014496914544485573,-0.006226317315082922,0.036424057909674366,0.1785,1.0,False,sheared_llama,jina,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->jina,sheared_llama,ndcg@10,230,0.023896609958838418,-0.009373828848363963,0.05755122111905245,0.1625,1.0,False,sheared_llama,jina,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->jina,sheared_llama,ndcg@10,230,0.018477416748367302,-0.019053269430627195,0.05521024766284877,0.3293,1.0,False,sheared_llama,jina,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->jina,sheared_llama,ndcg@10,230,-0.0024764179538979787,-0.0406420613474632,0.03528663476995224,0.8986,1.0,False,sheared_llama,jina,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->minilm,sheared_llama,ndcg@10,230,0.01740087583173654,-0.0015250377506176539,0.03767011657626957,0.0792,1.0,False,sheared_llama,minilm,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->minilm,sheared_llama,ndcg@10,230,0.016196082109288988,-0.010734475890298158,0.04312807126354246,0.2357,1.0,False,sheared_llama,minilm,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->minilm,sheared_llama,ndcg@10,230,0.018640129852731693,-0.010672651147331897,0.047423437669972944,0.2078,1.0,False,sheared_llama,minilm,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->minilm,sheared_llama,ndcg@10,230,0.014980394610193237,-0.014934421840880775,0.04498966788478693,0.3224,1.0,False,sheared_llama,minilm,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->mpnet,sheared_llama,ndcg@10,230,0.0070882312698595,-0.012382022784212018,0.027767892505010525,0.4801,1.0,False,sheared_llama,mpnet,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->mpnet,sheared_llama,ndcg@10,230,0.011464337609049986,-0.01864793960273589,0.041575693857085864,0.4499,1.0,False,sheared_llama,mpnet,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->mpnet,sheared_llama,ndcg@10,230,0.005184328830512788,-0.027566929718595767,0.03789105846025308,0.7487,1.0,False,sheared_llama,mpnet,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->mpnet,sheared_llama,ndcg@10,230,0.01024821799830341,-0.02523234817599158,0.046493222765086786,0.5804,1.0,False,sheared_llama,mpnet,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen,sheared_llama,ndcg@10,230,0.02833701445522978,0.006754528613982066,0.051098816582212825,0.0126,1.0,False,sheared_llama,qwen,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen,sheared_llama,ndcg@10,230,0.07011450773080322,0.03819099415869832,0.10423797491294025,0.0001,0.061900000000000004,False,sheared_llama,qwen,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen,sheared_llama,ndcg@10,230,0.07523133137503972,0.03717177966653887,0.11337080672240885,0.0,0.0,True,sheared_llama,qwen,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen,sheared_llama,ndcg@10,230,0.08294358818335464,0.04276981502206712,0.12461276171646525,0.0001,0.061900000000000004,False,sheared_llama,qwen,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding,sheared_llama,ndcg@10,230,0.026308299155956665,0.006775701801798276,0.04680298919746688,0.0105,1.0,False,sheared_llama,qwen3_embedding,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding,sheared_llama,ndcg@10,230,0.05490066233739769,0.027518116542755672,0.08354686366000488,0.0003,0.16799999999999998,False,sheared_llama,qwen3_embedding,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding,sheared_llama,ndcg@10,230,0.06377348286877138,0.033854987996972265,0.09422644460325555,0.0001,0.061900000000000004,False,sheared_llama,qwen3_embedding,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding,sheared_llama,ndcg@10,230,0.07097190877586668,0.0389192600738836,0.10402040388089417,0.0,0.0,True,sheared_llama,qwen3_embedding,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding4,sheared_llama,ndcg@10,230,0.026363523102534713,0.005827592928797662,0.048191518607243404,0.0136,1.0,False,sheared_llama,qwen3_embedding4,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding4,sheared_llama,ndcg@10,230,0.05798865636217709,0.029684008270225173,0.08692670032754056,0.0003,0.16799999999999998,False,sheared_llama,qwen3_embedding4,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding4,sheared_llama,ndcg@10,230,0.06498163454583437,0.03144861049812963,0.09759695685666502,0.0002,0.1174,False,sheared_llama,qwen3_embedding4,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding4,sheared_llama,ndcg@10,230,0.06827752662560457,0.035056927419323404,0.10229357298150935,0.0,0.0,True,sheared_llama,qwen3_embedding4,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding8,sheared_llama,ndcg@10,230,0.021159062471432503,0.0007035855011984266,0.0428957449332449,0.0489,1.0,False,sheared_llama,qwen3_embedding8,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding8,sheared_llama,ndcg@10,230,0.051649487738379476,0.022978122614543968,0.08182812874328793,0.0006,0.31499999999999995,False,sheared_llama,qwen3_embedding8,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding8,sheared_llama,ndcg@10,230,0.05664327735594641,0.025014042348700534,0.0886983666983865,0.0007,0.3626,False,sheared_llama,qwen3_embedding8,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen3_embedding8,sheared_llama,ndcg@10,230,0.06551170449705856,0.03232888790522909,0.09928133605041863,0.0,0.0,True,sheared_llama,qwen3_embedding8,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen4,sheared_llama,ndcg@10,230,0.03169625305106821,0.009158320129683836,0.05551893428784768,0.0075,1.0,False,sheared_llama,qwen4,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen4,sheared_llama,ndcg@10,230,0.07004980188264542,0.038600046756145395,0.10250574487557108,0.0,0.0,True,sheared_llama,qwen4,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen4,sheared_llama,ndcg@10,230,0.08585131662418427,0.04871413303502453,0.12302725080077805,0.0001,0.061900000000000004,False,sheared_llama,qwen4,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen4,sheared_llama,ndcg@10,230,0.10022286253526123,0.05849585204894518,0.1425241439313511,0.0,0.0,True,sheared_llama,qwen4,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen8,sheared_llama,ndcg@10,230,0.03721344659844194,0.017268962737153965,0.05808017374231711,0.0002,0.1174,False,sheared_llama,qwen8,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen8,sheared_llama,ndcg@10,230,0.07162819240312226,0.04286332954587988,0.10262103638052081,0.0,0.0,True,sheared_llama,qwen8,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen8,sheared_llama,ndcg@10,230,0.10351301034803079,0.06812339963516446,0.1395489170547543,0.0,0.0,True,sheared_llama,qwen8,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->qwen8,sheared_llama,ndcg@10,230,0.1185038663169628,0.08128470258556904,0.15730823278413406,0.0,0.0,True,sheared_llama,qwen8,100
cascade_vs_first_stage,talent_to_job,full,sheared_llama->snowflake,sheared_llama,ndcg@10,230,0.010565441560815608,-0.008741053941828144,0.030163308221544168,0.281,1.0,False,sheared_llama,snowflake,10
cascade_vs_first_stage,talent_to_job,full,sheared_llama->snowflake,sheared_llama,ndcg@10,230,0.02215563001206213,-0.005259531910183052,0.049365336154533646,0.1091,1.0,False,sheared_llama,snowflake,20
cascade_vs_first_stage,talent_to_job,full,sheared_llama->snowflake,sheared_llama,ndcg@10,230,0.015247422398886542,-0.013607797102196137,0.04425837310725939,0.3024,1.0,False,sheared_llama,snowflake,50
cascade_vs_first_stage,talent_to_job,full,sheared_llama->snowflake,sheared_llama,ndcg@10,230,0.016271497119813436,-0.01396494301746012,0.046918544162326194,0.2913,1.0,False,sheared_llama,snowflake,100
cascade_vs_first_stage,talent_to_job,full,snowflake->bge,snowflake,ndcg@10,230,-0.026241676334421128,-0.04657555796433989,-0.006509802060296896,0.0095,1.0,False,snowflake,bge,10
cascade_vs_first_stage,talent_to_job,full,snowflake->bge,snowflake,ndcg@10,230,-0.04730723914780159,-0.08017459621499953,-0.014280196638436094,0.0057,1.0,False,snowflake,bge,20
cascade_vs_first_stage,talent_to_job,full,snowflake->bge,snowflake,ndcg@10,230,-0.07309483143284685,-0.11247491423867027,-0.03475837927007833,0.0004,0.21960000000000002,False,snowflake,bge,50
cascade_vs_first_stage,talent_to_job,full,snowflake->bge,snowflake,ndcg@10,230,-0.09624201390186381,-0.13470077812820574,-0.05934461915806987,0.0,0.0,True,snowflake,bge,100
cascade_vs_first_stage,talent_to_job,full,snowflake->bge-base,snowflake,ndcg@10,230,-0.023214552704376185,-0.0444962940304608,-0.0031500875364399348,0.0279,1.0,False,snowflake,bge-base,10
cascade_vs_first_stage,talent_to_job,full,snowflake->bge-base,snowflake,ndcg@10,230,-0.05460147937399539,-0.0888903173791305,-0.021096673180018875,0.0023,1.0,False,snowflake,bge-base,20
cascade_vs_first_stage,talent_to_job,full,snowflake->bge-base,snowflake,ndcg@10,230,-0.08693293029342733,-0.12385945434155589,-0.05040835147230351,0.0,0.0,True,snowflake,bge-base,50
cascade_vs_first_stage,talent_to_job,full,snowflake->bge-base,snowflake,ndcg@10,230,-0.10631589323230939,-0.14317220198394312,-0.06958059708773622,0.0,0.0,True,snowflake,bge-base,100
cascade_vs_first_stage,talent_to_job,full,snowflake->bge-large,snowflake,ndcg@10,230,-0.02379493122414987,-0.048714833153863116,7.578957479565807e-05,0.0561,1.0,False,snowflake,bge-large,10
cascade_vs_first_stage,talent_to_job,full,snowflake->bge-large,snowflake,ndcg@10,230,-0.04535154408357288,-0.08151324069899134,-0.010256450986783516,0.0137,1.0,False,snowflake,bge-large,20
cascade_vs_first_stage,talent_to_job,full,snowflake->bge-large,snowflake,ndcg@10,230,-0.06680980964637015,-0.10832500809757922,-0.025875176165295225,0.0013,0.6331,False,snowflake,bge-large,50
cascade_vs_first_stage,talent_to_job,full,snowflake->bge-large,snowflake,ndcg@10,230,-0.08948709085273963,-0.13039551674467922,-0.048998370011670865,0.0,0.0,True,snowflake,bge-large,100
cascade_vs_first_stage,talent_to_job,full,snowflake->bm25,snowflake,ndcg@10,230,0.02142259925481976,-0.0015198588186776634,0.044805766074361805,0.068,1.0,False,snowflake,bm25,10
cascade_vs_first_stage,talent_to_job,full,snowflake->bm25,snowflake,ndcg@10,230,0.017916809103184727,-0.010242471106915686,0.04691687821845976,0.225,1.0,False,snowflake,bm25,20
cascade_vs_first_stage,talent_to_job,full,snowflake->bm25,snowflake,ndcg@10,230,-0.0013981524345001864,-0.03691012926497825,0.03473034274424848,0.9351,1.0,False,snowflake,bm25,50
cascade_vs_first_stage,talent_to_job,full,snowflake->bm25,snowflake,ndcg@10,230,0.0030512825292181287,-0.03503332897271488,0.041236491231097405,0.8733,1.0,False,snowflake,bm25,100
cascade_vs_first_stage,talent_to_job,full,snowflake->jina,snowflake,ndcg@10,230,0.017397855229409936,-0.0042021912096509165,0.03878592170560865,0.1092,1.0,False,snowflake,jina,10
cascade_vs_first_stage,talent_to_job,full,snowflake->jina,snowflake,ndcg@10,230,0.013673592791666144,-0.015939527720208627,0.043262291135413904,0.3641,1.0,False,snowflake,jina,20
cascade_vs_first_stage,talent_to_job,full,snowflake->jina,snowflake,ndcg@10,230,0.009499502507474597,-0.02851529734971231,0.04777685505974028,0.6269,1.0,False,snowflake,jina,50
cascade_vs_first_stage,talent_to_job,full,snowflake->jina,snowflake,ndcg@10,230,-0.012879830517114358,-0.05013166881818683,0.025158623354870513,0.5046,1.0,False,snowflake,jina,100
